id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,fl_optante_simples,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,fl_simples_irregular,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_filiais
4a0b5425d7f862ec55d95f12bfce55562805553b2d5bc97e9579b96b1acf1881,True,SOCIEDADE ANONIMA FECHADA,AM,ENTIDADES EMPRESARIAIS,ELETROELETRONICOS,INDUSTRIA,13.876712328767125,10 a 15,False,True,False,False,False,2004-12-15,False,True,True,SIM,FABRICACAO DE EQUIPAMENTOS DE INFORMATICA PRODUTOS ELETRONICOS E OPTICOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,False,0.0,0.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,1156.95,CENTRO AMAZONENSE,MANAUS,True,2.0,2.0,0.0,,,,,"DE R$ 500.000.000,01 A 1 BILHAO DE REAIS",ACIMA DE 1 BILHAO DE REAIS,951975600.0,1070196030.0,9
82b4c3266143c9a702f39fdae3b85739712045fd4d5ea21bb950411b31e71f83,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,47.42465753424658,> 20,False,False,False,False,False,2005-07-22,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,6.0,1.0,False,MA,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,554.04,LESTE MARANHENSE,COELHO NETO,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",38482452.0,38482452.0,0
bb7a7d87d41f5c02b0d3b5aec842d29bf88a68bd306e126cea4d9073d6b40958,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,SERVICOS DE EDUCACAO,SERVIÇO,32.632876712328766,> 20,False,False,False,False,False,2005-11-03,False,True,False,NAO,EDUCACAO,EDUCACAO,False,False,True,False,0.0,1.0,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,2176.49,,,True,2.0,1.0,1.0,59.0,59.0,59.0,1.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",42243120.0,58728240.0,2
de6ece8e71a463abdfeb0d4b4cde86b3aec8bef6b57288c684cf1eda60616ebf,True,SOCIEDADE EMPRESARIA LIMITADA,AC,ENTIDADES EMPRESARIAIS,QUIMICA-PETROQUIMICA,INDUSTRIA,18.128767123287673,15 a 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,FABRICACAO DE PRODUTOS DE BORRACHA E DE MATERIAL PLASTICO,INDUSTRIAS DE TRANSFORMACAO,False,True,True,False,5.0,4.0,False,AC,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,934.88,VALE DO ACRE,RIO BRANCO,False,2.0,2.0,0.0,50.5,62.0,39.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",19287590.0,19905782.0,1
0488e88a2bd8fc94d7d4b9fab2d86bbbde681d8598a8e26e614239b7de59a84a,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.81643835616439,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,3.0,2.0,False,MA,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,False,581.73,CENTRO MARANHENSE,MEDIO MEARIM,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",45900756.0,45900756.0,0
57d0e592ed378e1bba800129a1e0b952bf09c07c73d8e7fb0ed91ed76e0a6776,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,QUIMICA-PETROQUIMICA,INDUSTRIA,28.315068493150694,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,FABRICACAO DE PRODUTOS DE BORRACHA E DE MATERIAL PLASTICO,INDUSTRIAS DE TRANSFORMACAO,False,False,True,False,2.0,1.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,,CENTRO AMAZONENSE,MANAUS,False,4.0,4.0,0.0,56.0,57.0,55.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",11745648.0,11745648.0,2
89dc76c0fcd37e6a7c517037ed3de7f16a643583600cf50919c9487c36f64fd8,True,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,AM,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.88767123287671,> 20,False,False,False,False,False,1998-07-28,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,0.0,7.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,1036.85,CENTRO AMAZONENSE,MANAUS,True,,,,,,,,"DE R$ 300.000.000,01 A R$ 500.000.000,00","DE R$ 300.000.000,01 A R$ 500.000.000,00",481107940.0,481107940.0,0
d9cfcc7e04c852c81a583fc98fac22ccf0a8fefb481bf64902c55339cb0d86a4,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,23.923287671232877,> 20,False,False,False,False,False,2005-11-03,False,True,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,False,0.0,11.0,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,693.7,LESTE POTIGUAR,NATAL,True,2.0,2.0,0.0,44.0,61.0,27.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",20091240.0,54646320.0,35
a6cddbd3a6c71470f2f3f26374dfcb87ccd5403095e9d7ccd6252cd1b9ba5da6,True,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,PI,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,25.81643835616439,> 20,False,False,False,False,False,1993-01-09,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,False,0.0,0.0,False,PI,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,False,563.53,SUDESTE PIAUIENSE,PICOS,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",30600504.0,30600504.0,0
bcab13d23b35800ec5c6ca0a63f695d129a7640123a274459cb959e3ef80f267,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,10.961643835616439,10 a 15,False,False,False,False,False,2007-11-14,False,True,True,SIM,SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,False,False,0.0,0.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,5865.81,CENTRO AMAZONENSE,MANAUS,True,2.0,1.0,1.0,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",17515440.0,17515440.0,0
3f86d235ab1e20f1ac178b8a78f2cda2fd2b8ece21b6638f191bfc45aabc516e,True,SOCIEDADE ANONIMA FECHADA,RN,ENTIDADES EMPRESARIAIS,QUIMICA-PETROQUIMICA,INDUSTRIA,15.58082191780822,15 a 20,False,True,False,False,False,2003-04-03,False,False,False,NAO,FABRICACAO DE PRODUTOS DE MINERAIS NAO METALICOS,INDUSTRIAS DE TRANSFORMACAO,False,False,True,False,0.0,3.0,False,RN,AZUL,ACIMA DE 1 ANO,24.0,ALTA,False,,CENTRAL POTIGUAR,SERIDO ORIENTAL,False,2.0,2.0,0.0,65.0,65.0,65.0,1.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",17515440.0,17515440.0,0
70d6e9c44c3da83815cb36e3db648d0b8a87cbc319c08a2e6cdc0ceb186c2608,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2004-10-23,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,2.0,3.0,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,558.98,OESTE POTIGUAR,UMARIZAL,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",20091240.0,20091240.0,0
a333b90fd76570d46d00beb7d6cdffa913703f5bd02b76e41d428b5b704f30e7,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,4.0,1.0,False,PI,LARANJA,ACIMA DE 1 ANO,23.0,BAIXA,False,686.29,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",49712940.0,49712940.0,0
5c7e219e68b5521c3268c287ee25e945d36e8fbfd0f2b6fca0ce280e5cbba713,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,INDUSTRIAS EXTRATIVAS,INDUSTRIA,17.923287671232874,15 a 20,False,False,False,False,False,2005-11-03,False,True,True,NAO,EXTRACAO DE MINERAIS NAO METALICOS,INDUSTRIAS EXTRATIVAS,False,False,False,True,0.0,0.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,455.25,OESTE POTIGUAR,MOSSORO,False,7.0,7.0,0.0,36.66666666666666,45.0,24.0,6.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",16541788.0,16541788.0,1
3af4369fa3199094e1738f9e21f73ca9f459c122ad4c4642b6704e23c9aebf85,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,QUIMICA-PETROQUIMICA,INDUSTRIA,21.945205479452056,> 20,False,False,False,False,False,2005-11-03,False,False,True,SIM,FABRICACAO DE PRODUTOS QUIMICOS,INDUSTRIAS DE TRANSFORMACAO,False,False,True,False,10.0,6.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,858.77,CENTRO AMAZONENSE,MANAUS,True,2.0,2.0,0.0,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",22234306.0,22234306.0,0
bb25e3b0d9c1e0c9b31fe192786ffe3863227e993cc3ea250653e6232bbde6a1,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,14.126027397260273,10 a 15,False,False,False,False,False,2004-09-15,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,False,2.0,5.0,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,697.75,OESTE POTIGUAR,MOSSORO,False,2.0,2.0,0.0,43.5,46.0,41.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",17103312.0,17103312.0,0
18fc1eff274e3eb4334ac570e5b6d1fa09ebecba24c155408150b099f0c6379f,True,AUTARQUIA FEDERAL,RN,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,47.26301369863014,> 20,False,False,False,False,False,2003-11-15,False,True,True,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,0.0,14.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,2820.23,LESTE POTIGUAR,NATAL,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",23594328.0,28787140.0,2
7206f110d5b3a99fde167b29f705b9197eb48b804353a18ece90ca938afc6270,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,14.320547945205481,10 a 15,False,False,False,False,False,2004-07-06,False,False,True,NAO,CONSTRUCAO DE EDIFICIOS,CONSTRUCAO,False,True,True,False,11.0,5.0,False,RO,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,5206.17,,,True,2.0,2.0,0.0,47.0,51.0,43.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",21018528.0,21018528.0,0
46ed10191a1814f633c95e45ae11b1b4c5009e967a0d75544ece709cd267baf8,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,33.3041095890411,> 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,9.0,6.0,False,MA,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,573.81,NORTE MARANHENSE,ITAPECURU MIRIM,True,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",104938100.0,104938100.0,0
c1bac0ff2732f5eff9945a72a57ec9a67daa0e691343a1da81be28c8eedadd6c,True,SERVICO SOCIAL AUTONOMO,AC,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS DE EDUCACAO,SERVIÇO,18.572602739726022,15 a 20,False,False,False,False,False,2005-11-03,False,True,True,NAO,EDUCACAO,EDUCACAO,False,False,True,False,1.0,5.0,False,AC,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,3286.45,VALE DO ACRE,RIO BRANCO,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",37400616.0,38030616.0,3
9ead9f7674ac75ed05f4ef03cb95b8a419a43362215c41fe52b20947f9d901dc,True,MUNICIPIO,AC,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,34.81369863013698,> 20,False,False,False,False,False,2005-10-14,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,10.0,6.0,False,AC,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,1167.84,VALE DO ACRE,BRASILEIA,True,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",116220100.0,116430100.0,1
00990ce9e5ed028c985c70d79caf6bfafec0611deacee65001879ae201e5d36b,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,"TRANSPORTE, ARMAZENAGEM E CORREIO",SERVIÇO,23.115068493150684,> 20,False,False,False,False,False,2005-08-27,False,False,False,SIM,TRANSPORTE TERRESTRE,TRANSPORTE ARMAZENAGEM E CORREIO,False,True,True,False,22.0,7.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,2799.81,LESTE POTIGUAR,NATAL,True,3.0,3.0,0.0,53.0,57.0,49.0,3.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",19576080.0,19576080.0,1
1a41097c0038c357e80112642ccbd7360688e5333484dd02ee723981698e50d4,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,25.819178082191783,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,CONSTRUCAO DE EDIFICIOS,CONSTRUCAO,False,False,True,False,0.0,5.0,False,MA,VERDE,ACIMA DE 1 ANO,25.0,ALTA,False,1103.19,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,2.0,2.0,0.0,49.5,63.0,36.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",18906372.0,18906372.0,0
fdaadf514fc97a1d75b1912bcbdf20d672431c79e09c5c7f29126c20824f0cfb,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,RO,OUTROS,SERVICOS ADMINISTRATIVOS,SERVIÇO,13.032876712328768,10 a 15,False,False,False,False,False,2005-10-19,False,True,True,NAO,SERVICOS DE ESCRITORIO DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,False,0.0,5.0,False,RO,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,3571.65,,,True,1.0,1.0,0.0,30.0,30.0,30.0,1.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",11900196.0,12830196.0,1
4dfd39eb9cc01c4eada26d7bceeea9dea3729d449223da823acccca1879cd528,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,AC,OUTROS,"SEGUROS, PLANOS DE PREVIDENCIA E PLANOS DE SAUDE",SERVIÇO,14.484931506849316,10 a 15,False,False,False,False,False,2004-05-07,False,False,True,NAO,ATIVIDADES AUXILIARES DOS SERVICOS FINANCEIROS SEGUROS PREVIDENCIA COMPLEMENTAR E PLANOS DE SAUDE,ATIVIDADES FINANCEIRAS DE SEGUROS E SERVICOS RELACIONADOS,False,False,False,True,0.0,0.0,False,AC,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,2286.1,VALE DO ACRE,RIO BRANCO,True,2.0,2.0,0.0,33.5,37.0,30.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",11436552.0,11436552.0,1
d58defb1ada8b56c752e8550ecf01c68ec3bd2a8c9c2fd36249e1d365a70fbba,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,COMERCIO E REPARACAO DE VEICULOS,COMERCIO,18.194520547945206,15 a 20,False,False,False,False,False,2005-08-27,False,False,True,SIM,COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,False,0.0,3.0,False,PI,VERDE,ACIMA DE 1 ANO,27.0,ALTA,False,2217.37,CENTRO NORTE PIAUIENSE,TERESINA,True,4.0,4.0,0.0,53.75,72.0,38.0,4.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",47703816.0,51165692.0,5
e7f44b9119ebcaa9a347d0601317cb5ddb08a52da0ec9a9fc083187ceb3c53c3,True,SOCIEDADE ANONIMA ABERTA,MA,ENTIDADES EMPRESARIAIS,"TRANSPORTE, ARMAZENAGEM E CORREIO",SERVIÇO,10.87945205479452,10 a 15,False,True,False,False,False,2007-12-14,False,True,True,SIM,TRANSPORTE TERRESTRE,TRANSPORTE ARMAZENAGEM E CORREIO,True,False,True,False,14.0,2.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,611.21,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,4.0,4.0,0.0,43.5,46.0,41.0,4.0,"DE R$ 500.000.000,01 A 1 BILHAO DE REAIS","DE R$ 500.000.000,01 A 1 BILHAO DE REAIS",681165000.0,681375000.0,1
c419bbb0c9f449502a6bc09f9e6514912f311577e874b32d807fd1536b579823,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,30.421917808219174,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,True,True,False,27.0,18.0,False,AM,VERDE,ACIMA DE 1 ANO,24.0,ALTA,False,3596.48,CENTRO AMAZONENSE,MANAUS,True,2.0,1.0,1.0,52.0,52.0,52.0,1.0,"DE R$ 100.000.000,01 A R$ 300.000.000,00",ACIMA DE 1 BILHAO DE REAIS,298483700.0,1537356200.0,31
d14e874c3bb323cc35d4bcfdc83f02b571962fe153e9ce8e3e345fd621fc62eb,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,44.51780821917808,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,5.0,5.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,847.61,OESTE MARANHENSE,IMPERATRIZ,True,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",116580700.0,117510700.0,1
c8e5db83d9bf30caa5475d6b24afd6e160cf54bffd026de9ca09f5405644ce5e,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,SERVICOS DE SAUDE,SERVIÇO,34.28767123287671,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,ATIVIDADES DE ATENCAO A SAUDE HUMANA INTEGRADAS COM ASSISTENCIA SOCIAL PRESTADAS EM RESIDENCIAS COLETIVAS E PARTICULARES,SAUDE HUMANA E SERVICOS SOCIAIS,False,False,True,False,0.0,2.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,566.46,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,2.0,2.0,0.0,68.0,68.0,68.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",16382088.0,16592088.0,2
fd1c478c0154ff67a38a07db55e3ca31e77d0a04e4932cdaf7a78ab85f4f4cb8,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,12.920547945205481,10 a 15,False,False,False,False,False,2005-11-29,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,True,0.0,0.0,False,MA,VERMELHO,ACIMA DE 1 ANO,23.0,ALTA,False,1057.36,OESTE MARANHENSE,IMPERATRIZ,False,1.0,1.0,0.0,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",34824816.0,34824816.0,0
d51b4cc810561fbcd84958a79c976f6da6e0841a4dbc4472ac26e45f85f8c8d5,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.86849315068493,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,7.0,4.0,False,PI,VERDE,ACIMA DE 1 ANO,27.0,ALTA,False,361.86,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",28848960.0,43618960.0,7
8aa74b51fb0d5edbd6eb2a78197b7c7bf988565dedad5ec3f91440883f8d700d,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,18.473972602739728,15 a 20,False,False,False,False,False,2003-10-18,False,False,True,SIM,CONSTRUCAO DE EDIFICIOS,CONSTRUCAO,False,False,True,False,98.0,5.0,False,AM,VERDE,ACIMA DE 1 ANO,48.0,ALTA,False,1984.29,CENTRO AMAZONENSE,MANAUS,True,2.0,2.0,0.0,33.5,40.0,27.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",25242840.0,25662840.0,2
2cc6f8ee28049df210ec219abe8a02eb67b548c44770e74e353f2274f3aeb09e,True,FUNDACAO PUBLICA DE DIREITO PUB MUNICIPAL,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,41.057534246575344,> 20,False,False,False,False,False,2001-12-15,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,11.0,136.0,False,PI,LARANJA,ACIMA DE 1 ANO,23.0,MEDIA,False,645.0,CENTRO NORTE PIAUIENSE,TERESINA,True,,,,,,,,ACIMA DE 1 BILHAO DE REAIS,ACIMA DE 1 BILHAO DE REAIS,1535382900.0,1554512900.0,39
